0.43145800000274903,13100.431458000003
value,time
0,4.002083000159473
0,8.002083000159473
0,12.002083000159473
0,16.002083000159473
0,20.002083000159473
0,24.002083000159473
0,28.002083000159473
0,32.00208300015947
0,36.00208300015947
0,40.00208300015947
0,44.00208300015947
0,48.00208300015947
0,52.00208300015947
0,56.00208300015947
0,60.00208300015947
0,64.00208300015947
0,68.00208300015947
0,72.00208300015947
0,76.00208300015947
0,80.00208300015947
0,84.00208300015947
0,88.00208300015947
0,92.00208300015947
0,96.00208300015947
0,100.00208300015947
0,104.00208300015947
0,108.00208300015947
0,112.00208300015947
0,116.00208300015947
0,120.00208300015947
0,124.00208300015947
0,128.00208300015947
0,132.00208300015947
0,136.00208300015947
0,140.00208300015947
0,144.00208300015947
0,148.00208300015947
0,152.00208300015947
0,156.00208300015947
0,160.00208300015947
0,164.00208300015947
0,168.00208300015947
0,172.00208300015947
0,176.00208300015947
0,180.00208300015947
0,184.00208300015947
0,188.00208300015947
0,192.00208300015947
0,196.00208300015947
0,200.00208300015947
0,204.00208300015947
0,208.00208300015947
0,212.00208300015947
0,216.00208300015947
0,220.00208300015947
0,224.00208300015947
0,228.00208300015947
0,232.00208300015947
0,236.00208300015947
0,240.00208300015947
0,244.00208300015947
0,248.00208300015947
0,252.00208300015947
0,256.0020830001595
0,260.0020830001595
0,264.0020830001595
0,268.0020830001595
0,272.0020830001595
0,276.0020830001595
0,280.0020830001595
0,284.0020830001595
0,288.0020830001595
0,292.0020830001595
0,296.0020830001595
0,300.0020830001595
0,304.0020830001595
0,308.0020830001595
0,312.0020830001595
0,316.0020830001595
0,320.0020830001595
0,324.0020830001595
0,328.0020830001595
0,332.0020830001595
0,336.0020830001595
0,340.0020830001595
0,344.0020830001595
0,348.0020830001595
0,352.0020830001595
0,356.0020830001595
0,360.0020830001595
0,364.0020830001595
0,368.0020830001595
0,372.0020830001595
1,376.0020830001595
3,380.0020830001595
3,384.0020830001595
4,388.0020830001595
5,392.0020830001595
6,396.0020830001595
7,400.0020830001595
8,404.0020830001595
10,408.0020830001595
11,412.0020830001595
12,416.0020830001595
